FeatureID,Covariate,Log2(FC),SE,W,pvalue,qvalue,Signif
Bifidobacterium catenulatum,Intercept,1.1998125357427067,0.3262126215079532,3.67800770612873,0.0002350628596749052,0.0004869159236123036,True
Bifidobacterium catenulatum,study_condition[T.adenoma],-0.8344202346459003,0.416157267196413,-2.0050598665914454,0.04495664731310416,0.5651414928789976,False
Bifidobacterium catenulatum,study_condition[T.CRC],-0.9918200754895337,0.38406564631307605,-2.5824233044812313,0.009810916596544256,0.09265448563132288,False
Bifidobacterium dentium,Intercept,0.37638021183590986,0.16082370024893944,2.3403280191496023,0.019266809727086772,0.028735070507255128,True
Bifidobacterium dentium,study_condition[T.adenoma],-0.054403453302615395,0.2354081917096852,-0.2311026345663787,0.8172350684300685,0.9653855482091309,False
Bifidobacterium dentium,study_condition[T.CRC],0.5674057421480356,0.2933950164570751,1.9339310837648445,0.0531216017333757,0.27729476104822115,False
Bifidobacterium longum,Intercept,4.682522473557096,0.3662029302171876,12.78668761820116,1.945924042176125e-37,1.7513316379585126e-36,True
Bifidobacterium longum,study_condition[T.adenoma],-1.5630458148643973,0.5439904534476203,-2.8732964061379427,0.004062128038938796,0.33226326329871253,False
Bifidobacterium longum,study_condition[T.CRC],-1.3293523249488255,0.5420167868562249,-2.452603604141598,0.0141826531089438,0.11567726441982287,False
Bifidobacterium pseudocatenulatum,Intercept,1.5580924012688158,0.36916271992073063,4.220611446365389,2.4364056950899582e-05,5.999074400174331e-05,True
Bifidobacterium pseudocatenulatum,study_condition[T.adenoma],-0.7845425219503994,0.5104494782925265,-1.5369640979450598,0.12430210140784295,0.675892676405146,False
Bifidobacterium pseudocatenulatum,study_condition[T.CRC],-0.8656426670303398,0.46392472394845935,-1.8659119084295883,0.06205369123491661,0.3055851587228912,False
Bilophila wadsworthia,Intercept,1.651365534106196,0.22118362454392634,7.4660388512542895,8.264495457139031e-14,3.5950555238554785e-13,True
Bilophila wadsworthia,study_condition[T.adenoma],0.4555077318234401,0.3626735925944696,1.255971598496764,0.2091262675791764,0.7484641029798065,False
Bilophila wadsworthia,study_condition[T.CRC],0.9479172835265268,0.33118167647857244,2.8622274444819937,0.004206749037781421,0.054192495676470956,False
Blautia coccoides,Intercept,0.017128072322245558,0.1236712179103934,0.1384968354937346,0.8898477704264658,0.9107853650247355,False
Blautia coccoides,study_condition[T.adenoma],-0.1648264807142085,0.1506063313154534,-1.0944193333344678,0.2737711085020219,0.8487200141244979,False
Blautia coccoides,study_condition[T.CRC],0.09110610641370531,0.22622338480436988,0.40272629857647435,0.6871495850455688,0.8791472632200659,False
Blautia hydrogenotrophica,Intercept,0.4768524624792452,0.1920194701043818,2.4833547463703973,0.013015140217288631,0.01952271032593295,True
Blautia hydrogenotrophica,study_condition[T.adenoma],-0.15539091525281895,0.28095655042185064,-0.5530781005799744,0.5802099316503779,0.9399774114087164,False
Blautia hydrogenotrophica,study_condition[T.CRC],-0.08777308966189046,0.2995470586861587,-0.29301936746390167,0.7695073480114593,0.908784696067832,False
Blautia obeum,Intercept,5.394304491662963,0.24409874615338706,22.09886194283556,3.2413363616626856e-108,8.45988790393961e-107,True
Blautia obeum,study_condition[T.adenoma],-0.0933493250462026,0.39480119547205283,-0.23644640927337465,0.8130862875127528,0.9653855482091309,False
Blautia obeum,study_condition[T.CRC],-0.3855095966549576,0.36083584990131434,-1.0683794217242863,0.28534939568547846,0.6077791873160195,False
Blautia producta,Intercept,0.23490059739680902,0.1725914737104507,1.361020868220244,0.1735070947866968,0.21876981516583507,False
Blautia producta,study_condition[T.adenoma],-0.3984769594197139,0.18674799522556476,-2.133768338120101,0.032861748882444704,0.501578519169657,False
Blautia producta,study_condition[T.CRC],-0.3114649111562049,0.2274479909041627,-1.3693895906402773,0.17087752634103792,0.4856072419876522,False
Blautia sp. CAG:257,Intercept,1.056525230487546,0.2960502204710148,3.5687365096591326,0.0003587069538261687,0.0006986754846912688,True
Blautia sp. CAG:257,study_condition[T.adenoma],-0.6188965217924934,0.4019260571357416,-1.5398268184027564,0.1236025729461914,0.675892676405146,False
Blautia sp. CAG:257,study_condition[T.CRC],-0.6832392168635417,0.38730983403436825,-1.7640636948116168,0.07772125601540264,0.34290386554636837,False
Blautia wexlerae,Intercept,4.624067128328139,0.24913233963621934,18.560685999578208,6.684562321153233e-77,1.1631138438806626e-75,True
Blautia wexlerae,study_condition[T.adenoma],-0.6814711411421078,0.35803561011910034,-1.9033613469772375,0.056993411027144135,0.593678243663188,False
Blautia wexlerae,study_condition[T.CRC],-1.3165596993825603,0.37333628618389575,-3.526471302428013,0.00042113680251997123,0.010480695703843426,True
Butyricimonas synergistica,Intercept,1.0804066063148579,0.2557896784118244,4.2238084547547325,2.4020822606969996e-05,5.9708901908753985e-05,True
Butyricimonas synergistica,study_condition[T.adenoma],0.32864018940633755,0.3734841529831567,0.8799307461410779,0.37889682744719655,0.8595186744353119,False
Butyricimonas synergistica,study_condition[T.CRC],0.28750585829809694,0.3573601483715165,0.8045269166364962,0.4210927306665425,0.7230605441050499,False
Butyricimonas virosa,Intercept,2.432253349430507,0.2623077366404741,9.27251853331424,1.8180146875289332e-20,1.031525724880547e-19,True
Butyricimonas virosa,study_condition[T.adenoma],-0.1674053456255708,0.396053021944609,-0.42268417699129107,0.6725257016022443,0.9653855482091309,False
Butyricimonas virosa,study_condition[T.CRC],0.5158097022683785,0.401869124303116,1.2835265788653152,0.19930765392548733,0.5198534110919986,False
Butyrivibrio crossotus,Intercept,1.5304676671912745,0.41566851016231665,3.6819427735664503,0.00023146337332308762,0.00048329552349860694,True
Butyrivibrio crossotus,study_condition[T.adenoma],0.7299099893900656,0.6904503184437363,1.057150630381735,0.29044284727487213,0.8487200141244979,False
Butyrivibrio crossotus,study_condition[T.CRC],-0.5680405818054675,0.5235574225292421,-1.084963286474543,0.27793791613268826,0.5995189761209225,False
Butyrivibrio sp. CAG:318,Intercept,1.0392806240942676,0.3485546410995116,2.9816863743827042,0.0028666550088704804,0.004796134341764072,True
Butyrivibrio sp. CAG:318,study_condition[T.adenoma],-0.5068185363320706,0.4829130185552363,-1.0495027403658617,0.29394679465551377,0.8487200141244979,False
Butyrivibrio sp. CAG:318,study_condition[T.CRC],-0.27121278978508256,0.48455064367516465,-0.5597202136148631,0.5756702925835153,0.8077954105607392,False
Catenibacterium mitsuokai,Intercept,0.5319720122586222,0.2698072420858658,1.971674326255938,0.04864679629346897,0.06938149635298033,False
Catenibacterium mitsuokai,study_condition[T.adenoma],0.14983037392073734,0.4023495575763241,0.3723885638728834,0.7096035673717853,0.9653855482091309,False
Catenibacterium mitsuokai,study_condition[T.CRC],0.05379626070894045,0.38601519643304505,0.13936306447529065,0.889163257767919,0.9487685892591684,False
Christensenella hongkongensis,Intercept,-0.04601705669057132,0.1042709223569759,-0.44132204501874445,0.658979868804979,0.7071521861220113,False
Christensenella hongkongensis,study_condition[T.adenoma],-0.02713586772630182,0.1502463279652895,-0.18060919087866728,0.8566743412498791,0.9653855482091309,False
Christensenella hongkongensis,study_condition[T.CRC],0.0710878427258056,0.16218087330944672,0.43832445389640695,0.6611511015834098,0.8585096393695024,False
Christensenella minuta,Intercept,0.13103211683533544,0.10392093242257723,1.260882805617208,0.2073510739862109,0.2528907958429955,False
Christensenella minuta,study_condition[T.adenoma],-0.2474872805262842,0.1857614131689963,-1.332285733103962,0.18276631347832206,0.7484641029798065,False
Christensenella minuta,study_condition[T.CRC],0.1610968464434287,0.22865152486934243,0.7045518132253162,0.4810891949788947,0.7445149935550597,False
Cloacibacillus porcorum,Intercept,0.057767150172823634,0.1404479847313832,0.41130636572185375,0.6808479024269054,0.722363018428546,False
Cloacibacillus porcorum,study_condition[T.adenoma],0.45794087950847145,0.3247338246463807,1.4102038184877932,0.1584795086409022,0.6964426062917791,False
Cloacibacillus porcorum,study_condition[T.CRC],0.40772509322748907,0.3063467444328348,1.3309268031633383,0.18321309689057907,0.49297544627258905,False
Clostridium bolteae CAG:59,Intercept,-0.032281145639862174,0.11750341957231478,-0.27472515912607537,0.7835274004347814,0.815216187711322,False
Clostridium bolteae CAG:59,study_condition[T.adenoma],0.21320381247660167,0.18031655517402848,1.1823862333152537,0.2370524831257107,0.8035155596858505,False
Clostridium bolteae CAG:59,study_condition[T.CRC],0.39991214909397577,0.220833101310219,1.8109248419791582,0.07015248656702358,0.332905436254421,False
Clostridium disporicum,Intercept,0.9450149556654885,0.24031119705179432,3.932463269540492,8.40798300397743e-05,0.00019249855824895695,True
Clostridium disporicum,study_condition[T.adenoma],0.08923765409734331,0.38214012059737956,0.23352076708889602,0.815357045461493,0.9653855482091309,False
Clostridium disporicum,study_condition[T.CRC],0.27436920142399074,0.3724493335515555,0.736661813320205,0.461328034557144,0.7341866891427719,False
Clostridium paraputrificum,Intercept,0.056418449948340665,0.13513537916147544,0.41749577570597074,0.6763158134947697,0.7204833768250403,False
Clostridium paraputrificum,study_condition[T.adenoma],0.24905995591081262,0.26463333836521824,0.9411510939981684,0.3466274349961106,0.8595186744353119,False
Clostridium paraputrificum,study_condition[T.CRC],-0.13138404354930622,0.19648741967365213,-0.6686638959762576,0.5037099032281158,0.7486395091270096,False
Clostridium perfringens,Intercept,0.05005362133054625,0.1384581315567576,0.36150727131564653,0.7177202702861801,0.7584007714360042,False
Clostridium perfringens,study_condition[T.adenoma],0.02721377228564166,0.22862587155367,0.1190319017734317,0.9052500814874282,0.9653855482091309,False
Clostridium perfringens,study_condition[T.CRC],0.13726997736020463,0.24110912583815503,0.5693271745025005,0.5691341285450549,0.807304388860105,False
Clostridium sp. CAG:167,Intercept,0.7265183677033047,0.24877249332382598,2.920412775529806,0.003495680369218489,0.005774509977000162,True
Clostridium sp. CAG:167,study_condition[T.adenoma],-0.10309687239021022,0.37571912531892165,-0.27439878739922674,0.7837781747777679,0.9653855482091309,False
Clostridium sp. CAG:167,study_condition[T.CRC],-0.3328266551064698,0.3334209647648145,-0.998217539623629,0.3181738831008165,0.6273132854102205,False
Clostridium sp. CAG:242,Intercept,0.5256554582759723,0.20451165058371484,2.5702959062510735,0.010161168028991351,0.01578610033075442,True
Clostridium sp. CAG:242,study_condition[T.adenoma],0.3720755994610771,0.3502840782377089,1.0622109955239818,0.28813990925192157,0.8487200141244979,False
Clostridium sp. CAG:242,study_condition[T.CRC],0.40452931905434997,0.36785561942204703,1.0996959070243986,0.2714646386865821,0.5908331373635204,False
Clostridium sp. CAG:253,Intercept,1.013669773229788,0.27645604573608074,3.666658005365126,0.0002457410996002808,0.0005050269842179,True
Clostridium sp. CAG:253,study_condition[T.adenoma],-0.008774944041344613,0.4302912659797601,-0.02039303312690843,0.9837298414554478,0.9923681364405078,False
Clostridium sp. CAG:253,study_condition[T.CRC],-0.5528151250820807,0.35471303814988975,-1.5584854956712353,0.11911820364680255,0.43180348821965925,False
Clostridium sp. CAG:299,Intercept,0.11788995503433064,0.15057227031407017,0.7829459885836261,0.43365882993301985,0.4816381047341199,False
Clostridium sp. CAG:299,study_condition[T.adenoma],0.44314523326022354,0.29221795864325173,1.5164887035612629,0.12939582459980628,0.676683753136365,False
Clostridium sp. CAG:299,study_condition[T.CRC],-0.02308913803493395,0.22842079821745168,-0.1010815924605674,0.9194856902837525,0.9605801002143762,False
Clostridium sp. CAG:58,Intercept,1.6066725608738555,0.26917210163368066,5.968941621819315,2.387975276375509e-09,8.20080983071063e-09,True
Clostridium sp. CAG:58,study_condition[T.adenoma],1.4128400140005348,0.4342727379995516,3.253347240972777,0.0011405403010378578,0.2976810185708809,False
Clostridium sp. CAG:58,study_condition[T.CRC],0.6097049522770217,0.4245577698709658,1.4360942032984745,0.15097553734233365,0.48040414149411925,False
Collinsella aerofaciens,Intercept,4.318303646055259,0.36831217195011284,11.72457489849172,9.537863679826063e-32,7.321713001278243e-31,True
Collinsella aerofaciens,study_condition[T.adenoma],0.31731066473137387,0.5903183526478769,0.5375246480277545,0.5909052639610526,0.9399774114087164,False
Collinsella aerofaciens,study_condition[T.CRC],0.07229585791563475,0.5256474875191413,0.1375367706156916,0.8906065301474952,0.9487685892591684,False
Collinsella intestinalis,Intercept,0.75570264859949,0.1805438578237368,4.185701234640034,2.8428707740633568e-05,6.934479177855478e-05,True
Collinsella intestinalis,study_condition[T.adenoma],0.2609578198634979,0.3136809862975471,0.8319210639562393,0.40545350142574565,0.8595186744353119,False
Collinsella intestinalis,study_condition[T.CRC],0.1003795517930195,0.2808206980151296,0.35745068829510357,0.7207544359459132,0.8959234051360409,False
Coprobacillus cateniformis,Intercept,0.55935822375519,0.21006270621697462,2.662815469859874,0.007748989558859039,0.012332233383306154,True
Coprobacillus cateniformis,study_condition[T.adenoma],0.03453923589665574,0.3451411987167939,0.10007277028957924,0.9202865529525411,0.9710747848756218,False
Coprobacillus cateniformis,study_condition[T.CRC],-0.09816573967460762,0.32012504326510155,-0.3066481106050636,0.759111229700915,0.9046942052599947,False
Coprobacter fastidiosus,Intercept,1.671617947983341,0.30771587340179546,5.43234227569616,5.561910816885147e-08,1.7921712632185472e-07,True
Coprobacter fastidiosus,study_condition[T.adenoma],-0.04674889675167146,0.45207617530438354,-0.1034093352081546,0.9176381034439993,0.9710747848756218,False
Coprobacter fastidiosus,study_condition[T.CRC],0.15795486117937585,0.4536902405905943,0.34815573941761907,0.7277232256277419,0.8959234051360409,False
Coprobacter secundus,Intercept,0.7405997682847385,0.2077589623018823,3.564706716279304,0.0003642632705523207,0.00070424232306782,True
Coprobacter secundus,study_condition[T.adenoma],0.1737907344392026,0.3188053805920645,0.545131120799937,0.5856633401567687,0.9399774114087164,False
Coprobacter secundus,study_condition[T.CRC],0.3339786949575777,0.3244674877710028,1.0293132826709823,0.30333248360334886,0.613964618188216,False
Coprococcus catus,Intercept,3.616755286926155,0.265505517894567,13.622147349729955,2.9574225544132835e-42,3.087549146807468e-41,True
Coprococcus catus,study_condition[T.adenoma],0.21902881351469336,0.4001096748830179,0.5474219376942883,0.5840888870988965,0.9399774114087164,False
Coprococcus catus,study_condition[T.CRC],-0.09606941561318916,0.4052492030536777,-0.23706256518032978,0.8126082532945972,0.9302226057451309,False
Coprococcus comes,Intercept,5.619884941702004,0.283472051497213,19.82518174902776,1.8052783876827272e-87,3.926480493209932e-86,True
Coprococcus comes,study_condition[T.adenoma],-0.06043134188972958,0.46007738101772744,-0.13135038665898047,0.8954981342382544,0.9653855482091309,False
Coprococcus comes,study_condition[T.CRC],-0.9317153465282296,0.4658257890373517,-2.000136893351607,0.04548548391105363,0.25210446907992723,False
Coprococcus eutactus,Intercept,2.9426439907297537,0.4520814623098838,6.509101204226527,7.560177794221614e-11,2.818866291845488e-10,True
Coprococcus eutactus,study_condition[T.adenoma],-0.6823484512982038,0.6715844004305261,-1.0160278452876172,0.309616126837563,0.8487200141244979,False
Coprococcus eutactus,study_condition[T.CRC],-0.9684735693668021,0.5984521473254519,-1.6182974256087415,0.10559851523929685,0.41378732949540525,False
Denitrobacterium detoxificans,Intercept,-0.3254272053324545,0.0536709200027672,-6.063380417471434,1.332898930672647e-09,4.765570149391245e-09,True
Denitrobacterium detoxificans,study_condition[T.adenoma],0.06614869293126664,0.08484165894755105,0.779672318432147,0.43558377648612034,0.8747516817723414,False
Denitrobacterium detoxificans,study_condition[T.CRC],0.020648401958804578,0.07326244111906564,0.28184157725848813,0.7780649886466136,0.9107895670349836,False
Desulfovibrio piger,Intercept,0.7798264986338541,0.23634625545604768,3.2995085838323135,0.0009685426546385083,0.0017196573663989842,True
Desulfovibrio piger,study_condition[T.adenoma],1.1963664020547473,0.4826065671466816,2.4789683429465814,0.013176300010997373,0.3492916184404706,False
Desulfovibrio piger,study_condition[T.CRC],1.2322498338976156,0.44486576192550364,2.7699363254301548,0.005606725227076577,0.06651614928486302,False
Desulfovibrionaceae bacterium,Intercept,0.29979344724204715,0.16378405553712558,1.8304190005485106,0.06718730864575628,0.09427896535775478,False
Desulfovibrionaceae bacterium,study_condition[T.adenoma],0.1630873325273605,0.2892940410911925,0.563742453568034,0.5729294206597655,0.9399774114087164,False
Desulfovibrionaceae bacterium,study_condition[T.CRC],0.18545390682663787,0.28125595016241284,0.6593777188342023,0.5096532463364205,0.7486395091270096,False
Dialister invisus,Intercept,0.9678465705740713,0.284583204898911,3.400926526629945,0.0006715787566807817,0.0012172364964839167,True
Dialister invisus,study_condition[T.adenoma],-0.3551309983686463,0.42099175757908625,-0.8435580791672209,0.39891639807802237,0.8595186744353119,False
Dialister invisus,study_condition[T.CRC],-0.30187871606911254,0.38353097103881356,-0.7871038817320498,0.4312210572494818,0.725334033736208,False
Dialister pneumosintes,Intercept,-0.2335188326158164,0.03514868402045791,-6.64374326162252,3.058150833607838e-11,1.1567787935831574e-10,True
Dialister pneumosintes,study_condition[T.adenoma],0.010248535096869196,0.05531758046714974,0.18526723349650612,0.853019436986162,0.9653855482091309,False
Dialister pneumosintes,study_condition[T.CRC],1.4520984938074677,0.3055943760920535,4.751718642132523,2.0169490208025363e-06,0.000263211847214731,True
Dielma fastidiosa,Intercept,0.23953754114104697,0.14414908923791167,1.6617346832188507,0.09656598369933517,0.12729152396730545,False
Dielma fastidiosa,study_condition[T.adenoma],-0.07864980533113629,0.20041153882000656,-0.3924415020922183,0.6947320261485007,0.9653855482091309,False
Dielma fastidiosa,study_condition[T.CRC],0.14732217017807603,0.2631793307486854,0.5597786488740508,0.5756304287934286,0.8077954105607392,False
Dorea formicigenerans,Intercept,5.008053026122732,0.2376089691060563,21.07686862564265,1.2968490697969019e-98,3.0770691565181034e-97,True
Dorea formicigenerans,study_condition[T.adenoma],0.09310233017398932,0.32230208596255566,0.2888666695902357,0.7726834107041154,0.9653855482091309,False
Dorea formicigenerans,study_condition[T.CRC],-1.0863608996961007,0.4273032041090815,-2.542365442733202,0.011010498651636134,0.09909448786472522,False
Dorea longicatena,Intercept,5.596720776289695,0.29630634778130177,18.888291858062153,1.4237874143004422e-79,2.65434653666011e-78,True
Dorea longicatena,study_condition[T.adenoma],0.674506082016377,0.3668452496788396,1.8386665292978004,0.06596424929590977,0.593678243663188,False
Dorea longicatena,study_condition[T.CRC],-0.35011579362794776,0.44520329632843303,-0.7864177927596974,0.431622762916556,0.725334033736208,False
Dorea sp. CAG:317,Intercept,0.7019629870522053,0.24213882447885274,2.899010468738405,0.0037434239516573485,0.006144865731965836,True
Dorea sp. CAG:317,study_condition[T.adenoma],-0.4412114551282222,0.309645714567929,-1.4248912042715538,0.15418865257456754,0.6964426062917791,False
Dorea sp. CAG:317,study_condition[T.CRC],-0.4316702119875587,0.3141995957145817,-1.3738725888740069,0.16948124078928528,0.4856072419876522,False
Eggerthella lenta,Intercept,2.04825424837046,0.2845843549478148,7.1973536589741745,6.139238140196603e-13,2.54339865808145e-12,True
Eggerthella lenta,study_condition[T.adenoma],-0.7667664260412079,0.42432664799810044,-1.807019261360744,0.07075927603268918,0.6156057014843959,False
Eggerthella lenta,study_condition[T.CRC],-0.57927250160864,0.4299953011392636,-1.3471600737818985,0.1779286837658468,0.4888356469777475,False
Eisenbergiella massiliensis,Intercept,0.572636011967413,0.17962491889220614,3.1879541853046285,0.0014328323696081494,0.00249312832311818,True
Eisenbergiella massiliensis,study_condition[T.adenoma],-0.23677393756764462,0.28064641214309594,-0.8436734884995372,0.3988518861542165,0.8595186744353119,False
Eisenbergiella massiliensis,study_condition[T.CRC],0.16607030359480424,0.3112840076832693,0.5335009171553083,0.5936868763233387,0.81553828800206,False
Eisenbergiella tayi,Intercept,0.6908238587089421,0.18757817940863017,3.6828583201248324,0.00023063335424197703,0.00048329552349860694,True
Eisenbergiella tayi,study_condition[T.adenoma],0.04497965967533365,0.3311026084070797,0.13584809824280406,0.8919413665801326,0.9653855482091309,False
Eisenbergiella tayi,study_condition[T.CRC],0.5779811681370369,0.3288609728590897,1.75752435174085,0.07882847483824561,0.34290386554636837,False
Enorma massiliensis,Intercept,1.2540911109306574,0.27481828146816795,4.563346747643199,5.034456281180883e-06,1.3139930893882104e-05,True
Enorma massiliensis,study_condition[T.adenoma],-0.017518765207216985,0.4275855405765601,-0.04097136957342975,0.9673187204601135,0.9900791609415279,False
Enorma massiliensis,study_condition[T.CRC],0.16453556830317928,0.3980244056450685,0.41338060171591856,0.6793277846532344,0.8734214374113014,False
Enterocloster aldenensis,Intercept,0.0018314794628757625,0.11310568429373077,0.01619263854254651,0.987080708287078,0.987080708287078,False
Enterocloster aldenensis,study_condition[T.adenoma],-0.20652538313217295,0.12672787349972492,-1.6296760722700934,0.10316997707234019,0.6262177678111811,False
Enterocloster aldenensis,study_condition[T.CRC],0.18869454439817324,0.21195364777611025,0.8902632550938404,0.3733245465471322,0.6767004835249194,False
Enterocloster asparagiformis,Intercept,0.35472351860052065,0.16846076183559083,2.1056744296734977,0.035232642450370256,0.051372735639925345,False
Enterocloster asparagiformis,study_condition[T.adenoma],-0.03138338463924141,0.2644180398270976,-0.11868851557844895,0.9055221354707181,0.9653855482091309,False
Enterocloster asparagiformis,study_condition[T.CRC],-0.09204091281386562,0.2636885089155403,-0.34905166399703225,0.7270505235308042,0.8959234051360409,False
Enterocloster bolteae,Intercept,1.1965620487174373,0.2314236569326052,5.1704396368859475,2.335439046611996e-07,6.926699899610579e-07,True
Enterocloster bolteae,study_condition[T.adenoma],-0.14165573742301035,0.3475092078548845,-0.40763160866276676,0.683544154742136,0.9653855482091309,False
Enterocloster bolteae,study_condition[T.CRC],0.075709203029937,0.3767616161944263,0.20094722969568,0.8407398368962542,0.9405279416782631,False
Enterocloster citroniae,Intercept,0.6381876016929926,0.16778676649384025,3.8035633860100737,0.00014262947648797103,0.00031282599465008774,True
Enterocloster citroniae,study_condition[T.adenoma],0.34796976185549133,0.26999938520793876,1.2887798303225915,0.1974746399800147,0.7484641029798065,False
Enterocloster citroniae,study_condition[T.CRC],0.377638468341014,0.3003166399316059,1.2574676795365631,0.2085843353778042,0.5285486556660863,False
Enterocloster clostridioformis,Intercept,0.2798710944163876,0.1554649493507917,1.800219892555237,0.07182592399255558,0.09814956105789009,False
Enterocloster clostridioformis,study_condition[T.adenoma],-0.13996768071559063,0.2206708848835823,-0.634282500790407,0.5258964746375079,0.9267394758627414,False
Enterocloster clostridioformis,study_condition[T.CRC],0.22492736652004208,0.3288138466414087,0.6840568571473175,0.49393926343180694,0.7465603198429984,False
Enterocloster lavalensis,Intercept,0.2052092985438687,0.15903929315302795,1.2903056501038135,0.19694455593031746,0.24246475989534366,False
Enterocloster lavalensis,study_condition[T.adenoma],0.11989232109267949,0.2341294117797102,0.512077146486341,0.608597018266122,0.945498939092011,False
Enterocloster lavalensis,study_condition[T.CRC],0.4393835939147163,0.2797020408504711,1.5708987770654526,0.11620616272095051,0.4271804009882828,False
Enterococcus durans,Intercept,0.3340854046482402,0.18946219324103514,1.763335465156441,0.07784392714711057,0.10527080303313915,False
Enterococcus durans,study_condition[T.adenoma],0.3578319511006683,0.33267924792366754,1.0756064687953484,0.2821032931393156,0.8487200141244979,False
Enterococcus durans,study_condition[T.CRC],-0.10444455049275292,0.2914983026783937,-0.3583024310367434,0.7201169990152649,0.8959234051360409,False
Enterococcus faecalis,Intercept,1.3603509556646625,0.30878808735926244,4.405451542183197,1.0556374948435202e-05,2.7011900603348898e-05,True
Enterococcus faecalis,study_condition[T.adenoma],-0.06711571517187719,0.46876046922023956,-0.1431769946034932,0.8861503982614859,0.9653855482091309,False
Enterococcus faecalis,study_condition[T.CRC],-0.5097563887218285,0.4276545931769031,-1.1919815590778966,0.23326847614340418,0.5520942249100147,False
Enterococcus faecium,Intercept,1.0303391647210915,0.2728833520491029,3.775749443797844,0.0001595272878437551,0.00034410431510099236,True
Enterococcus faecium,study_condition[T.adenoma],-0.24456650896991652,0.3914420046953457,-0.6247835082498607,0.5321131559943365,0.9267394758627414,False
Enterococcus faecium,study_condition[T.CRC],-0.5501851482338432,0.37862814596232897,-1.4531015565033643,0.14619555897559994,0.47696301115789486,False
Erysipelatoclostridium ramosum,Intercept,1.1849940718240273,0.29171441449575997,4.062171812360856,4.8618271843752764e-05,0.00011431863920017543,True
Erysipelatoclostridium ramosum,study_condition[T.adenoma],-0.7100497003216791,0.3831816011865955,-1.8530370407213543,0.06387704973833018,0.593678243663188,False
Erysipelatoclostridium ramosum,study_condition[T.CRC],-0.06586878658472617,0.4090164214710043,-0.16104191207735088,0.8720603903683514,0.9405279416782631,False
Escherichia coli,Intercept,3.310661758194035,0.3709544139162297,8.924713210021707,4.468554839711897e-19,2.3325856263296105e-18,True
Escherichia coli,study_condition[T.adenoma],0.15617506578647034,0.5422544067485099,0.28801068989542056,0.7733385558698991,0.9653855482091309,False
Escherichia coli,study_condition[T.CRC],1.4552108157864263,0.5322742147005773,2.7339494861779707,0.006257964411896467,0.07101429180456426,False
Eubacteriaceae bacterium CHKCI005,Intercept,0.016274454260381432,0.09419953906231426,0.17276575259689606,0.8628355576604863,0.886614490351917,False
Eubacteriaceae bacterium CHKCI005,study_condition[T.adenoma],-0.10991583652676266,0.13598424456917313,-0.8082983206988376,0.4189188690196525,0.8677605143978515,False
Eubacteriaceae bacterium CHKCI005,study_condition[T.CRC],-0.11699021283378097,0.13980055018866813,-0.836836569497735,0.40268443857544645,0.7149703297155886,False
Eubacterium limosum,Intercept,-0.11638523035745685,0.08454783161774347,-1.3765607955938621,0.16864807883698474,0.21367547852647095,False
Eubacterium limosum,study_condition[T.adenoma],-0.01902158669032527,0.13765562343400145,-0.138182416495648,0.8900962513813931,0.9653855482091309,False
Eubacterium limosum,study_condition[T.CRC],0.4792829345205275,0.22319616795876954,2.147361842740348,0.03176448593437156,0.20220806899685312,False
Eubacterium ramulus,Intercept,3.823547993181468,0.2615902749630276,14.616552521770457,2.2027521042394523e-48,2.499644779158683e-47,True
Eubacterium ramulus,study_condition[T.adenoma],0.18939112896969496,0.35543633008793063,0.5328412234136052,0.5941434950008482,0.9399774114087164,False
Eubacterium ramulus,study_condition[T.CRC],-0.8955282672929196,0.42121682026303814,-2.1260505853818636,0.03349904777922615,0.20333142954367503,False
Eubacterium sp. CAG:180,Intercept,2.734812864995062,0.47201482343288476,5.793913091765267,6.876505256505278e-09,2.330867366166075e-08,True
Eubacterium sp. CAG:180,study_condition[T.adenoma],1.8301118077275405,0.7393278851629781,2.4753723543433086,0.013309732970142749,0.3492916184404706,False
Eubacterium sp. CAG:180,study_condition[T.CRC],0.4942795339785737,0.6897080406007181,0.7166503866593593,0.47358984599897336,0.7445149935550597,False
Eubacterium sp. CAG:251,Intercept,1.6335828146367941,0.3940272929536418,4.145862085825077,3.3853755752563276e-05,8.106266285705518e-05,True
Eubacterium sp. CAG:251,study_condition[T.adenoma],-0.4407569925166299,0.5769241694599702,-0.7639773402615468,0.4448807462353672,0.8747516817723414,False
Eubacterium sp. CAG:251,study_condition[T.CRC],-0.1715751593578041,0.5774140079853378,-0.2971440889639118,0.7663565054736692,0.908784696067832,False
Eubacterium sp. CAG:274,Intercept,1.3400480264783816,0.33450639943054383,4.0060460091635,6.174362725005864e-05,0.00014388470278808307,True
Eubacterium sp. CAG:274,study_condition[T.adenoma],0.15985163526141477,0.5094472352204784,0.3137746644011803,0.7536921881651237,0.9653855482091309,False
Eubacterium sp. CAG:274,study_condition[T.CRC],-0.9198339125901795,0.419947872792297,-2.190352594178093,0.028498675244497503,0.19538519291766024,False
Eubacterium sp. CAG:38,Intercept,3.3313370338254007,0.3305848983977482,10.077099861401571,6.975460985288916e-24,4.334750755143827e-23,True
Eubacterium sp. CAG:38,study_condition[T.adenoma],0.25384891862153974,0.5369791106696182,0.47273518387891783,0.6364021216278835,0.956207132699844,False
Eubacterium sp. CAG:38,study_condition[T.CRC],-0.8591074305379921,0.48199203042276695,-1.7824100323493899,0.07468239068720872,0.34290386554636837,False
