FeatureID,Log2(FC),SE,W,pvalue,qvalue,Signif
Ruminococcus obeum CAG:39,-0.019063701176821254,0.24081637248408916,-0.07916281181455302,0.9369031236018317,0.9772731239906294,False
Ruminococcus sp. CAG:403,0.5463840907357369,0.39980351741815573,1.366631525065529,0.1717408307088233,0.7229734970161754,False
Ruthenibacterium lactatiformans,0.08318825126637887,0.36647149616097235,0.22699787606356836,0.8204253937206857,0.9653855482091309,False
Sanguibacteroides justesenii,-0.11543741336126344,0.2498299230868405,-0.4620639991196634,0.6440354261364714,0.9605328355521087,False
Schaalia odontolytica,-0.15719421556946833,0.21492371545505443,-0.7313953941129466,0.4645376777726128,0.8891828604464502,False
Sellimonas intestinalis,-0.3311725985555401,0.4307557468074714,-0.7688175979311066,0.44200160041197056,0.8747516817723414,False
Slackia isoflavoniconvertens,0.8433613147399518,0.5135486855327325,1.6422227112996821,0.10054385762968276,0.6252298761677587,False
Solobacterium moorei,0.03690412984616788,0.09658174543475923,0.38210253583682174,0.7023853109529319,0.9653855482091309,False
Streptococcus australis,-0.11113435942069182,0.23583533096546908,-0.4712371083913804,0.637471421799896,0.956207132699844,False
Streptococcus gordonii,-0.16222003866768672,0.31057078945431893,-0.5223287062917656,0.6014414854607495,0.9399774114087164,False
Streptococcus infantis,-0.04543014683289701,0.2533552818323874,-0.17931399142076024,0.8576911613385121,0.9653855482091309,False
Streptococcus milleri,-0.029935450594355276,0.1268090069270927,-0.23606722676699374,0.8133805045261999,0.9653855482091309,False
Streptococcus mitis,-0.17917517833011407,0.2746210240244071,-0.6524452341791201,0.5141139916329199,0.9222058272802072,False
Streptococcus mutans,-0.19828048359919673,0.2891853695578429,-0.6856518498925536,0.49293267679863206,0.9060241453834011,False
Streptococcus oralis,0.004686196233915934,0.2763903564481736,0.016954991824378828,0.9864725219258552,0.9923681364405078,False
Streptococcus parasanguinis,-0.47062486106525303,0.43862708524788097,-1.0729498402938094,0.28329362215685294,0.8487200141244979,False
Streptococcus salivarius,-0.498679550525788,0.39945105750119986,-1.2484121425170844,0.2118801645440639,0.7484641029798065,False
Streptococcus sanguinis,-0.6092726155402802,0.2229766428549413,-2.7324503936344846,0.006286513743673788,0.33226326329871253,False
Streptococcus sp. A12,-0.1752670517256454,0.19726216454104908,-0.8884980661822424,0.37427289560232824,0.8595186744353119,False
Streptococcus sp. F0442,0.1144546611871647,0.15862345442066508,0.7215494178032087,0.4705715474157859,0.8899940135907255,False
Streptococcus thermophilus,-0.78601651125016,0.551299408150667,-1.4257525033209288,0.1539397953696172,0.6964426062917791,False
Streptococcus vestibularis,-0.06788375418464031,0.2847071703588017,-0.2384335951184156,0.8115448135082466,0.9653855482091309,False
Tractidigestivibacter scatoligenes,0.2942251749951965,0.2590018529574638,1.135996409429231,0.25595806701842183,0.8247537715038037,False
Turicibacter sanguinis,-0.4922450637011985,0.29980295570781446,-1.6418952993276577,0.1006117042109037,0.6252298761677587,False
Turicimonas muris,-0.1289200815679744,0.29997358443521227,-0.42977144741162476,0.6673619047289112,0.9653855482091309,False
Veillonella atypica,0.24101785223036618,0.28677703031519475,0.8404363904789203,0.4006637526291331,0.8595186744353119,False
Veillonella dispar,0.00044091652269430577,0.20777397433112693,0.00212209697635962,0.9983068128568566,0.9983068128568566,False
Veillonella infantium,0.0023359009308423027,0.1629971069758248,0.014330934911554937,0.9885659596725365,0.9923681364405078,False
Veillonella parvula,-0.045021867386248346,0.28759216851508135,-0.1565476126095812,0.8756013924021114,0.9653855482091309,False
Victivallis vadensis,-0.017736053241399916,0.23496472672711677,-0.07548389704467516,0.9398297092783447,0.9772731239906294,False
