FeatureID,Log2(FC),SE,W,pvalue,qvalue,Signif
Ruminococcus callidus,-0.006255986193109516,0.30130127856204825,-0.02076322484579565,0.9834345337321309,0.9910286227956994,False
Ruminococcus obeum CAG:39,-0.19727890826889527,0.21934271521582502,-0.8994094382153527,0.36843461377081377,0.6767004835249194,False
Ruminococcus sp. CAG:403,0.05138635629822719,0.2768507959061854,0.18561028921744602,0.8527503841543232,0.9405279416782631,False
Ruthenibacterium lactatiformans,0.9985712898187924,0.3472745067123517,2.875452330988152,0.004034490605888768,0.054192495676470956,False
Sanguibacteroides justesenii,-0.2757339181176066,0.22388079207265055,-1.2316104278750695,0.21809464372108966,0.5370955588630218,False
Schaalia odontolytica,-0.19045115257905532,0.20321972185115253,-0.9371686509764564,0.34867181259772206,0.6547003099856508,False
Sellimonas intestinalis,0.025889178305660957,0.4336500312447746,0.05970062594333762,0.952394073195446,0.9786411539528008,False
Slackia isoflavoniconvertens,0.3134053135270537,0.41263680560502114,0.7595185627407349,0.44754241414194196,0.7257453021828322,False
Solobacterium moorei,0.994482788152294,0.26751762536539964,3.7174477262720163,0.0002012456098171051,0.006565638020283054,True
Streptococcus australis,-0.37776632559677137,0.22650653734774853,-1.6677943604638585,0.09535655579701317,0.4014203397261361,False
Streptococcus gordonii,-0.20088763076393623,0.28885697783704045,-0.6954570814531875,0.48676889885164,0.7465603198429984,False
Streptococcus infantis,-0.17817767021490383,0.21823819884257817,-0.8164366786376788,0.4142504257745381,0.7207957408476963,False
Streptococcus milleri,0.3061393259637607,0.1626321154552379,1.882403885031066,0.05978119882987125,0.30005563258839224,False
Streptococcus mitis,-0.25174219423382127,0.2578552890800898,-0.9762925365305584,0.32891951743951175,0.6311264707031591,False
Streptococcus mutans,-0.27193878592621423,0.2799057471128992,-0.9715369860431216,0.33128094439207967,0.6311264707031591,False
Streptococcus oralis,0.652688001191999,0.3267277974403573,1.9976506630451125,0.045754546536213546,0.25210446907992723,False
Streptococcus parasanguinis,-0.2691979455513821,0.3983172594585235,-0.6758380139422844,0.49914349650178613,0.7486395091270096,False
Streptococcus salivarius,-1.626892056197268,0.38640615814066265,-4.210316067491434,2.550136690876162e-05,0.0016000832703828788,True
Streptococcus sanguinis,-0.39345981418596404,0.24984850322941787,-1.5747935612993376,0.11530410311121851,0.4271804009882828,False
Streptococcus sp. A12,-0.24897271205419425,0.15551738755200029,-1.6009316769865707,0.10939205262522209,0.41378732949540525,False
Streptococcus sp. F0442,0.03305907913788697,0.11789182460892568,0.2804187588711223,0.7791562466566109,0.9107895670349836,False
Streptococcus thermophilus,-1.1765443315050548,0.5099756413562905,-2.3070598595180183,0.02105148329688619,0.16649809516628167,False
Streptococcus vestibularis,-0.2640400203089184,0.2568738395835723,-1.0278976665625563,0.3039979673192874,0.613964618188216,False
Tractidigestivibacter scatoligenes,0.5266335578676543,0.26436578724584997,1.9920639631704895,0.04636404029056133,0.25210446907992723,False
Turicibacter sanguinis,-0.04379754798724217,0.3317574307004312,-0.13201678073878706,0.8949710188102474,0.9490332522700357,False
Turicimonas muris,-0.5165573316320067,0.2041428323634225,-2.5303721205964873,0.011394161127352519,0.09912920180796692,False
Veillonella atypica,0.35710098291795245,0.2632229873057906,1.3566481657739953,0.17489302968137665,0.4856072419876522,False
Veillonella dispar,0.133891805189431,0.22813961105533936,0.5868853925456774,0.5572806809411119,0.7991772402507155,False
Veillonella infantium,0.1274510342752595,0.16080177673571916,0.7925971768628387,0.4280125540783909,0.725334033736208,False
Veillonella parvula,0.5124188149489072,0.4126666094161514,1.2417258950848655,0.21433771237540167,0.5370955588630218,False
Victivallis vadensis,-0.06854410481391293,0.21819196388723175,-0.3141458722528324,0.7534102507060793,0.9046942052599947,False
